id,date,qty
BEVERAGES_2_110,2024-11-06,91
BEVERAGES_2_110,2024-11-07,77
BEVERAGES_2_110,2024-11-08,57
BEVERAGES_2_110,2024-11-09,42
BEVERAGES_2_110,2024-11-10,54
BEVERAGES_2_110,2024-11-11,70
BEVERAGES_2_110,2024-11-12,89
BEVERAGES_2_110,2024-11-13,81
BEVERAGES_2_110,2024-11-14,82
BEVERAGES_2_110,2024-11-15,70
BEVERAGES_2_110,2024-11-16,50
BEVERAGES_2_110,2024-11-17,54
BEVERAGES_2_110,2024-11-18,108
BEVERAGES_2_110,2024-11-19,100
BEVERAGES_2_110,2024-11-20,85
BEVERAGES_2_110,2024-11-21,81
BEVERAGES_2_110,2024-11-22,58
BEVERAGES_2_110,2024-11-23,49
BEVERAGES_2_110,2024-11-24,55
BEVERAGES_2_110,2024-11-25,79
BEVERAGES_2_110,2024-11-26,100
BEVERAGES_2_110,2024-11-27,96
BEVERAGES_2_110,2024-11-28,80
BEVERAGES_2_110,2024-11-29,74
BEVERAGES_2_110,2024-11-30,50
BEVERAGES_2_110,2024-12-01,54
BEVERAGES_2_110,2024-12-02,64
BEVERAGES_2_110,2024-12-03,149
BEVERAGES_2_110,2024-12-04,153
BEVERAGES_2_110,2024-12-05,98
BEVERAGES_2_110,2024-12-06,58
BEVERAGES_2_110,2024-12-07,58
BEVERAGES_2_110,2024-12-08,57
BEVERAGES_2_110,2024-12-09,79
BEVERAGES_2_110,2024-12-10,82
BEVERAGES_2_110,2024-12-11,107
BEVERAGES_2_110,2024-12-12,90
BEVERAGES_2_110,2024-12-13,66
BEVERAGES_2_110,2024-12-14,56
BEVERAGES_2_110,2024-12-15,83
BEVERAGES_2_110,2024-12-16,73
BEVERAGES_2_110,2024-12-17,92
BEVERAGES_2_110,2024-12-18,87
BEVERAGES_2_110,2024-12-19,93
BEVERAGES_2_110,2024-12-20,73
BEVERAGES_2_110,2024-12-21,52
BEVERAGES_2_110,2024-12-22,61
BEVERAGES_2_110,2024-12-23,77
BEVERAGES_2_110,2024-12-24,99
BEVERAGES_2_110,2024-12-25,97
BEVERAGES_2_110,2024-12-26,84
BEVERAGES_2_110,2024-12-27,74
BEVERAGES_2_110,2024-12-28,56
BEVERAGES_2_110,2024-12-29,70
BEVERAGES_2_110,2024-12-30,80
BEVERAGES_2_110,2024-12-31,93
